4,190,000
4,140,000
4,140,000
4,060,000
4,040,000
4,020,000
3,930,000
3,930,000
3,850,000
3,860,000
3,880,000
3,830,000
3,840,000
3,880,000
3,870,000
3,850,000
3,850,000
3,850,000
3,900,000
3,950,000
3,950,000
3,970,000
3,840,000
3,800,000
3,770,000
3,700,000
3,665,000
3,620,000
3,630,000
3,610,000
3,595,000
3,570,000
3,570,000
3,570,000
3,580,000
3,580,000
3,580,000
3,570,000
3,580,000
3,580,000
3,600,000
3,570,000
3,560,000
3,560,000
3,560,000
3,570,000
3,540,000
3,560,000
3,550,000
3,570,000
3,600,000
3,610,000
3,620,000
3,600,000
3,610,000
3,600,000
3,650,000
3,670,000
3,625,000
3,610,000
3,590,000
3,580,000
3,600,000
3,600,000
3,640,000
3,620,000
3,640,000
3,660,000
3,650,000
3,600,000
3,550,000
3,530,000
3,510,000
3,500,000
3,500,000
3,500,000
3,480,000
3,490,000
3,470,000
3,470,000
3,490,000
3,480,000
3,480,000
3,480,000
3,470,000
3,500,000
3,510,000
3,490,000
3,490,000
3,500,000
3,410,000
3,410,000
3,400,000
3,400,000
3,420,000
3,410,000
3,410,000
3,400,000
3,410,000
3,420,000
3,420,000
3,420,000
3,410,000
3,480,000
3,470,000
3,500,000
3,460,000
3,460,000
3,460,000
3,380,000
3,390,000
3,400,000
3,400,000
3,400,000
3,420,000
3,340,000
3,350,000
3,360,000
3,360,000
3,350,000
3,350,000
3,420,000
3,460,000
3,450,000
3,460,000
3,450,000
3,520,000
3,450,000
3,450,000
3,450,000
3,430,000
3,470,000
3,480,000
3,480,000
3,390,000
3,420,000
3,500,000
3,480,000
3,600,000
3,370,000
3,360,000
3,350,000
3,300,000
3,270,000
3,220,000
3,260,000
3,250,000
3,210,000
3,170,000
3,160,000
3,160,000
3,130,000
3,125,000
3,130,000
3,140,000
3,140,000
3,125,000
3,120,000
3,120,000
3,125,000
3,080,000
3,080,000
3,070,000
3,060,000
3,060,000
3,050,000
3,030,000
3,040,000
3,040,000
3,040,000
3,040,000
3,040,000
3,040,000
3,030,000
3,030,000
3,030,000
3,010,000
2,990,000
3,000,000
3,000,000
3,000,000
2,975,000
2,950,000
2,950,000
2,950,000
2,950,000
2,920,000
2,925,000
2,975,000
2,960,000
2,960,000
2,950,000
2,950,000
2,940,000
2,960,000
2,960,000
2,980,000
3,020,000
3,020,000
3,010,000
3,020,000
3,010,000
3,000,000
3,020,000
3,030,000
3,030,000
3,120,000
3,100,000
3,120,000
3,120,000
3,085,000
3,080,000
3,080,000
3,120,000
3,100,000
3,060,000
3,060,000
3,040,000
3,080,000
3,075,000
3,085,000
3,110,000
3,100,000
3,070,000
3,020,000
3,015,000
3,020,000
3,040,000
3,000,000
2,980,000
2,970,000
2,970,000
2,960,000
2,950,000
2,910,000
2,900,000
2,880,000
2,920,000
2,880,000
2,920,000
2,900,000
2,930,000
2,950,000
2,950,000
2,880,000
2,870,000
2,890,000
2,900,000
2,820,000
2,870,000
2,825,000
2,820,000
2,830,000
2,830,000
2,780,000
2,780,000
2,850,000
2,750,000
2,770,000
2,740,000
2,730,000
2,710,000
2,710,000
2,715,000
2,720,000
2,740,000
2,745,000
2,750,000
2,760,000
2,750,000
2,720,000
2,710,000
2,680,000
2,680,000
2,680,000
